0910161570
Date,Sensor1 (S1),Sensor2 (S2),Sensor4 (S4),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature4 (S4),Level (AI_1),Level (AI_2),Level (AI_3),FlowMeter Total (DI_1),FlowMeter Total (DI_2),FlowMeter Total (DI_3)
,Boiler 1 Cond.,Boiler 2 Cond.,Chill Conductiv,Boiler 1 Cond.,Boiler 2 Cond.,Chill Conductiv,WT-3462,PP-3060,WT-3516,Boiler Feedwate,Boiler Makeup,Chilled Makeup
,µS,µS,µS,F,F,F,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons
11/24/2011 12:31:01,  2195.18, 2113.07, 1562.85, 319,  82,  51,      41,      66,      50,    619740.00,     42700.00,        60.00,
11/24/2011 12:41:01,  2195.18, 2113.07, 1568.10, 319,  82,  51,      41,      67,      50,    619860.00,     42700.00,        60.00,
11/24/2011 12:51:01,  2195.18, 2113.07, 1571.31, 319,  82,  51,      41,      67,      50,    619930.00,     42700.00,        60.00,
11/24/2011 13:01:01,  2195.18, 2113.07, 1571.62, 319,  82,  51,      41,      67,      50,    620020.00,     42700.00,        60.00,
11/24/2011 13:11:01,  2195.18, 2113.07, 1562.96, 319,  82,  51,      41,      66,      50,    620140.00,     42700.00,        60.00,
11/24/2011 13:21:01,  2195.18, 2113.07, 1555.52, 319,  82,  51,      41,      67,      50,    620220.00,     42700.00,        60.00,
11/24/2011 13:31:01,  2195.18, 2113.07, 1542.58, 319,  82,  52,      41,      66,      50,    620340.00,     42700.00,        60.00,
11/24/2011 13:41:01,  2195.18, 2113.07, 1522.72, 319,  82,  52,      41,      67,      50,    620430.00,     42700.00,        60.00,
11/24/2011 13:51:01,  2195.18, 2113.07, 1551.77, 319,  82,  51,      41,      67,      50,    620520.00,     42700.00,        60.00,
11/24/2011 14:01:01,  2195.18, 2113.07, 1542.04, 319,  82,  52,      41,      66,      50,    620620.00,     42700.00,        60.00,
11/24/2011 14:11:01,  2195.18, 2113.07, 1538.23, 319,  82,  52,      41,      66,      50,    620720.00,     42800.00,        60.00,
11/24/2011 14:21:01,  1065.25, 2113.07, 1533.09, 325,  82,  52,      41,      66,      50,    620820.00,     42800.00,        60.00,
11/24/2011 14:31:01,   978.57, 2113.07, 1530.79, 329,  82,  52,      41,      66,      50,    620940.00,     42800.00,        60.00,
11/24/2011 14:41:01,   932.95, 2113.07, 1527.73, 329,  82,  52,      41,      66,      50,    621040.00,     42800.00,        60.00,
11/24/2011 14:51:01,  2196.62, 2113.07, 1525.36, 319,  82,  53,      41,      66,      50,    621160.00,     42800.00,        60.00,
11/24/2011 15:01:01,  2196.62, 2113.07, 1533.72, 319,  82,  52,      41,      66,      50,    621270.00,     42800.00,        60.00,
11/24/2011 15:11:01,  2196.62, 2113.07, 1535.10, 319,  82,  52,      41,      66,      50,    621370.00,     42800.00,        60.00,
11/24/2011 15:21:01,  2196.62, 2113.07, 1533.01, 319,  82,  52,      41,      66,      50,    621450.00,     42800.00,        60.00,
11/24/2011 15:31:01,  2196.62, 2113.07, 1529.70, 319,  82,  52,      41,      67,      50,    621550.00,     42800.00,        60.00,
11/24/2011 15:41:01,  2196.62, 2113.07, 1528.08, 319,  82,  53,      41,      66,      50,    621640.00,     42800.00,        60.00,
11/24/2011 15:51:01,  2196.62, 2113.07, 1526.24, 319,  82,  53,      41,      67,      50,    621740.00,     42800.00,        60.00,
11/24/2011 16:01:01,  2196.62, 2113.07, 1532.23, 319,  82,  52,      41,      66,      50,    621830.00,     42800.00,        60.00,
11/24/2011 16:11:01,  2196.62, 2113.07, 1538.18, 319,  82,  52,      41,      67,      50,    621930.00,     42800.00,        60.00,
11/24/2011 16:21:01,  2196.62, 2113.07, 1556.56, 319,  82,  51,      41,      66,      50,    622040.00,     42800.00,        60.00,
11/24/2011 16:31:01,  2196.62, 2113.07, 1576.13, 319,  82,  50,      41,      67,      50,    622120.00,     42800.00,        60.00,
11/24/2011 16:41:01,  2196.62, 2113.07, 1557.97, 319,  82,  51,      41,      66,      50,    622190.00,     42800.00,        60.00,
11/24/2011 16:51:01,  2826.86, 2113.07, 1561.57, 204,  82,  51,      41,      67,      50,    622230.00,     42800.00,        60.00,
11/24/2011 17:01:01,   827.57, 2113.07, 1560.11, 327,  82,  51,      41,      67,      50,    622310.00,     42800.00,        60.00,
11/24/2011 17:11:01,   700.01, 2113.07, 1569.70, 326,  82,  51,      41,      67,      50,    622370.00,     42900.00,        60.00,
11/24/2011 17:21:01,   744.03, 2113.07, 1580.32, 327,  82,  50,      41,      66,      50,    622440.00,     42900.00,        60.00,
11/24/2011 17:31:01,  2194.21, 2113.07, 1577.77, 319,  82,  50,      41,      66,      50,    622510.00,     42900.00,        60.00,
11/24/2011 17:41:01,  2194.21, 2113.07, 1569.26, 319,  82,  51,      41,      66,      50,    622530.00,     42900.00,        60.00,
11/24/2011 17:51:01,  2194.21, 2113.07, 1558.96, 319,  82,  51,      41,      67,      50,    622570.00,     42900.00,        60.00,
11/24/2011 18:01:01,  2194.21, 2113.07, 1553.19, 319,  82,  51,      41,      67,      50,    622640.00,     42900.00,        60.00,
11/24/2011 18:11:01,  2194.21, 2113.07, 1557.18, 319,  82,  51,      41,      66,      50,    622710.00,     42900.00,        60.00,
11/24/2011 18:21:01,  2194.21, 2113.07, 1561.06, 319,  82,  51,      41,      66,      50,    622740.00,     42900.00,        60.00,
11/24/2011 18:31:01,  2194.21, 2113.07, 1569.45, 319,  82,  51,      41,      67,      50,    622810.00,     42900.00,        60.00,
11/24/2011 18:41:01,  2194.21, 2113.07, 1570.06, 319,  82,  51,      41,      67,      50,    622830.00,     42900.00,        60.00,
11/24/2011 18:51:01,  2194.21, 2113.07, 1555.26, 319,  82,  51,      41,      67,      50,    622870.00,     42900.00,        60.00,
11/24/2011 19:01:01,  2194.21, 2113.07, 1551.36, 319,  82,  52,      41,      67,      50,    622920.00,     42900.00,        60.00,
11/24/2011 19:11:01,  2194.21, 2113.07, 1544.35, 319,  82,  52,      41,      67,      50,    622980.00,     42900.00,        60.00,
11/24/2011 19:21:01,  2194.21, 2113.07, 1545.84, 319,  82,  52,      41,      67,      50,    623030.00,     42900.00,        60.00,
11/24/2011 19:31:01,  2191.56, 2113.07, 1548.23, 278,  82,  52,      41,      67,      50,    623080.00,     42900.00,        60.00,
11/24/2011 19:41:01,  2191.56, 2113.07, 1545.22, 278,  82,  52,      41,      66,      50,    623130.00,     43000.00,        60.00,
11/24/2011 19:51:01,  2191.56, 2113.07, 1544.10, 278,  82,  52,      41,      67,      50,    623190.00,     43000.00,        60.00,
11/24/2011 20:01:01,  2191.56, 2113.07, 1545.55, 278,  82,  52,      41,      66,      50,    623230.00,     43000.00,        60.00,
11/24/2011 20:11:01,  2191.56, 2113.07, 1545.69, 278,  82,  52,      41,      66,      50,    623290.00,     43000.00,        60.00,
11/24/2011 20:21:01,  2191.56, 2113.07, 1545.80, 278,  82,  52,      41,      67,      50,    623340.00,     43000.00,        60.00,
11/24/2011 20:31:01,  2191.56, 2113.07, 1544.08, 278,  82,  52,      41,      66,      50,    623400.00,     43000.00,        60.00,
11/24/2011 20:41:01,  2191.56, 2113.07, 1550.77, 278,  82,  52,      41,      66,      50,    623460.00,     43000.00,        60.00,
11/24/2011 20:51:01,  2191.56, 2113.07, 1561.24, 278,  82,  51,      41,      67,      50,    623520.00,     43000.00,        60.00,
11/24/2011 21:01:01,  2191.56, 2113.07, 1557.92, 278,  82,  51,      41,      66,      50,    623590.00,     43000.00,        60.00,
11/24/2011 21:11:01,  2191.56, 2113.07, 1547.18, 278,  82,  52,      41,      66,      50,    623640.00,     43000.00,        60.00,
11/24/2011 21:21:01,  2191.56, 2113.07, 1551.65, 278,  82,  52,      41,      67,      50,    623680.00,     43000.00,        60.00,
11/24/2011 21:31:01,  2303.56, 2113.07, 1550.41, 277,  82,  52,      41,      67,      50,    623740.00,     43000.00,        60.00,
11/24/2011 21:41:01,  2185.82, 2113.07, 1546.60, 288,  82,  52,      41,      66,      50,    623790.00,     43000.00,        60.00,
11/24/2011 21:51:01,  2185.82, 2113.07, 1547.00, 288,  82,  52,      41,      67,      50,    623860.00,     43000.00,        60.00,
11/24/2011 22:01:01,  2185.82, 2113.07, 1543.06, 288,  82,  52,      41,      66,      50,    623910.00,     43000.00,        60.00,
11/24/2011 22:11:01,  2185.82, 2113.07, 1544.38, 288,  82,  52,      41,      66,      50,    623970.00,     43000.00,        60.00,
11/24/2011 22:21:01,  2185.82, 2113.07, 1544.07, 288,  82,  52,      41,      67,      50,    624030.00,     43000.00,        60.00,
11/24/2011 22:31:01,  2185.82, 2113.07, 1545.01, 288,  82,  52,      41,      66,      50,    624080.00,     43000.00,        60.00,
11/24/2011 22:41:01,  2185.82, 2113.07, 1541.98, 288,  82,  52,      41,      66,      50,    624140.00,     43000.00,        60.00,
11/24/2011 22:51:01,  2185.82, 2113.07, 1547.06, 288,  82,  52,      41,      67,      50,    624190.00,     43000.00,        60.00,
11/24/2011 23:01:01,  2185.82, 2113.07, 1544.83, 288,  82,  52,      41,      66,      50,    624240.00,     43000.00,        60.00,
11/24/2011 23:11:01,  2185.82, 2113.07, 1542.60, 288,  82,  52,      41,      66,      50,    624290.00,     43000.00,        60.00,
11/24/2011 23:21:01,  2185.82, 2113.07, 1537.80, 288,  82,  52,      41,      66,      50,    624350.00,     43000.00,        60.00,
11/24/2011 23:31:01,  2185.82, 2113.07, 1542.01, 288,  82,  52,      41,      67,      50,    624420.00,     43000.00,        60.00,
11/24/2011 23:41:01,  2238.47, 2113.07, 1540.84, 279,  82,  52,      41,      67,      50,    624470.00,     43100.00,        60.00,
11/24/2011 23:51:01,  2196.30, 2113.07, 1543.63, 287,  82,  52,      41,      67,      50,    624530.00,     43100.00,        60.00,
11/25/2011 00:01:01,  2196.30, 2113.07, 1543.69, 287,  82,  52,      41,      66,      50,    624590.00,     43100.00,        60.00,
11/25/2011 00:11:01,  2196.30, 2113.07, 1546.43, 287,  82,  52,      41,      67,      50,    624660.00,     43100.00,        60.00,
11/25/2011 00:21:01,  2196.30, 2113.07, 1547.35, 287,  82,  52,      41,      66,      50,    624720.00,     43100.00,        60.00,
11/25/2011 00:31:01,  2196.30, 2113.07, 1546.55, 287,  82,  52,      41,      66,      50,    624770.00,     43100.00,        60.00,
11/25/2011 00:41:01,  2196.30, 2113.07, 1540.97, 287,  82,  52,      41,      67,      50,    624830.00,     43100.00,        60.00,
11/25/2011 00:51:01,  2196.30, 2113.07, 1544.27, 287,  82,  52,      41,      66,      50,    624870.00,     43100.00,        60.00,
11/25/2011 01:01:01,  2196.30, 2113.07, 1553.36, 287,  82,  51,      41,      66,      50,    624930.00,     43100.00,        60.00,
11/25/2011 01:11:01,  2196.30, 2113.07, 1543.95, 287,  82,  52,      41,      66,      50,    624980.00,     43100.00,        60.00,
11/25/2011 01:21:01,  2196.30, 2113.07, 1546.07, 287,  82,  52,      41,      67,      50,    625060.00,     43100.00,        60.00,
11/25/2011 01:31:01,  2196.30, 2113.07, 1543.69, 287,  82,  52,      41,      66,      50,    625110.00,     43100.00,        60.00,
11/25/2011 01:41:01,  2196.30, 2113.07, 1546.38, 287,  82,  52,      41,      67,      50,    625160.00,     43100.00,        60.00,
11/25/2011 01:51:01,  2266.35, 2113.07, 1544.89, 288,  82,  52,      41,      66,      50,    625220.00,     43100.00,        60.00,
11/25/2011 02:01:01,  2193.11, 2113.07, 1546.10, 288,  82,  52,      41,      66,      50,    625290.00,     43100.00,        60.00,
11/25/2011 02:11:01,  2193.11, 2113.07, 1549.97, 288,  82,  52,      41,      66,      50,    625350.00,     43100.00,        60.00,
11/25/2011 02:21:01,  2193.11, 2113.07, 1540.94, 288,  82,  52,      41,      67,      50,    625410.00,     43100.00,        60.00,
11/25/2011 02:31:01,  2193.11, 2113.07, 1545.20, 288,  82,  52,      41,      67,      50,    625460.00,     43100.00,        60.00,
11/25/2011 02:41:01,  2193.11, 2113.07, 1541.78, 288,  82,  52,      41,      67,      50,    625510.00,     43100.00,        60.00,
11/25/2011 02:51:01,  2193.11, 2113.07, 1541.19, 288,  82,  52,      41,      66,      50,    625560.00,     43100.00,        60.00,
11/25/2011 03:01:01,  2193.11, 2113.07, 1541.46, 288,  82,  52,      41,      67,      50,    625610.00,     43100.00,        60.00,
11/25/2011 03:11:01,  2193.11, 2113.07, 1539.68, 288,  82,  52,      41,      67,      50,    625670.00,     43100.00,        60.00,
11/25/2011 03:21:01,  2193.11, 2113.07, 1538.72, 288,  82,  52,      41,      66,      50,    625720.00,     43100.00,        60.00,
11/25/2011 03:31:01,  2193.11, 2111.55, 1539.85, 288, 192,  52,      41,      66,      50,    625750.00,     43100.00,        60.00,
11/25/2011 03:41:01,  2193.11, 2111.55, 1540.07, 288, 192,  52,      41,      66,      50,    625810.00,     43100.00,        60.00,
11/25/2011 03:51:01,  2193.11, 2111.55, 1540.94, 288, 192,  52,      41,      67,      50,    625850.00,     43100.00,        60.00,
11/25/2011 04:01:01,   832.21, 2111.55, 1543.67, 324, 192,  52,      41,      66,      50,    625910.00,     43100.00,        60.00,
11/25/2011 04:11:01,   696.56, 2111.55, 1549.11, 327, 192,  52,      41,      66,      50,    626000.00,     43100.00,        60.00,
11/25/2011 04:21:01,   852.73, 2111.55, 1552.70, 327, 192,  51,      41,      67,      50,    626070.00,     43100.00,        60.00,
11/25/2011 04:31:01,   853.19, 2111.55, 1568.49, 327, 192,  51,      41,      67,      50,    626150.00,     43100.00,        60.00,
11/25/2011 04:41:01,   985.27, 2111.55, 1571.13, 327, 192,  51,      41,      66,      50,    626220.00,     43100.00,        60.00,
11/25/2011 04:51:01,   865.04, 2111.55, 1572.71, 327, 192,  51,      41,      66,      50,    626290.00,     43100.00,        60.00,
11/25/2011 05:01:01,   737.82, 2111.55, 1571.31, 327, 192,  51,      41,      66,      50,    626370.00,     43100.00,        60.00,
11/25/2011 05:11:01,  2188.23, 2111.55, 1585.42, 319, 192,  50,      41,      66,      50,    626440.00,     43200.00,        60.00,
11/25/2011 05:21:01,  2188.23, 2111.55, 1574.07, 319, 192,  51,      41,      66,      50,    626530.00,     43200.00,        60.00,
11/25/2011 05:31:01,  2188.23, 2111.55, 1574.07, 319, 192,  51,      41,      66,      50,    626600.00,     43200.00,        60.00,
11/25/2011 05:41:01,  2188.23, 2111.55, 1580.33, 319, 192,  50,      41,      66,      50,    626680.00,     43200.00,        60.00,
11/25/2011 05:51:01,  2188.23, 2111.55, 1589.66, 319, 192,  50,      41,      66,      50,    626760.00,     43200.00,        60.00,
11/25/2011 06:01:01,  2188.23, 2111.55, 1599.06, 319, 192,  50,      41,      66,      50,    626840.00,     43200.00,        60.00,
11/25/2011 06:11:01,  2188.23, 2111.55, 1591.17, 319, 192,  50,      41,      66,      50,    626930.00,     43200.00,        60.00,
11/25/2011 06:21:01,  2188.23, 2111.55, 1586.00, 319, 192,  50,      41,      66,      50,    627000.00,     43200.00,        60.00,
11/25/2011 06:31:01,  2188.23, 2111.55, 1560.75, 319, 192,  51,      41,      66,      50,    627080.00,     43200.00,        60.00,
11/25/2011 06:41:01,  2188.23, 2111.55, 1569.72, 319, 192,  51,      41,      66,      50,    627190.00,     43200.00,        60.00,
11/25/2011 06:51:01,  2188.23, 2111.55, 1544.88, 319, 192,  52,      41,      67,      50,    627320.00,     43200.00,        60.00,
11/25/2011 07:01:01,  2188.23, 2111.55, 1537.79, 319, 192,  52,      41,      66,      50,    627450.00,     43200.00,        60.00,
11/25/2011 07:11:01,  1052.24, 2111.55, 1532.77, 325, 192,  52,      41,      66,      50,    627580.00,     43200.00,        60.00,
11/25/2011 07:21:01,   871.01, 2111.55, 1524.24, 326, 192,  53,      41,      66,      50,    627740.00,     43200.00,        60.00,
11/25/2011 07:31:01,  2196.77, 2111.55, 1524.11, 319, 192,  53,      41,      66,      50,    627880.00,     43200.00,        60.00,
11/25/2011 07:41:01,  2196.77, 2111.55, 1524.59, 319, 192,  53,      41,      66,      50,    627980.00,     43300.00,        60.00,
11/25/2011 07:51:01,  2196.77, 2111.55, 1520.48, 319, 192,  53,      41,      66,      50,    628090.00,     43300.00,        60.00,
11/25/2011 08:01:01,  2196.77, 2111.55, 1508.78, 319, 192,  53,      41,      66,      49,    628180.00,     43300.00,        60.00,
11/25/2011 08:11:01,  2196.77, 2111.55, 1506.05, 319, 192,  53,      41,      66,      50,    628260.00,     43300.00,        60.00,
11/25/2011 08:21:01,  2196.77, 2111.55, 1507.27, 319, 192,  53,      41,      67,      50,    628350.00,     43300.00,        60.00,
11/25/2011 08:31:01,  2196.77, 2111.55, 1514.58, 319, 192,  53,      41,      66,      50,    628450.00,     43300.00,        60.00,
11/25/2011 08:41:01,  2196.77, 2111.55, 1463.66, 319, 192,  55,      41,      67,      50,    628540.00,     43300.00,        60.00,
11/25/2011 08:51:01,  2196.77, 2111.55, 1479.19, 319, 192,  54,      41,      66,      50,    628600.00,     43300.00,        60.00,
11/25/2011 09:01:01,  2196.77, 2111.55, 1489.13, 319, 192,  54,      41,      67,      50,    628690.00,     43300.00,        60.00,
11/25/2011 09:11:01,  2196.77, 2111.55, 1496.09, 319, 192,  54,      41,      67,      50,    628770.00,     43300.00,        60.00,
11/25/2011 09:21:01,  2196.77, 2111.55, 1521.93, 319, 192,  53,      41,      66,      50,    628850.00,     43300.00,        60.00,
11/25/2011 09:31:01,  1328.12, 2111.55, 1519.26, 310, 192,  53,      41,      67,      50,    628930.00,     43300.00,        60.00,
11/25/2011 09:41:01,  1250.67, 2111.55, 1511.07, 326, 192,  53,      41,      66,      50,    629010.00,     43300.00,        60.00,
11/25/2011 09:51:01,   794.23, 2111.55, 1516.79, 327, 192,  53,      41,      67,      50,    629090.00,     43300.00,        60.00,
11/25/2011 10:01:01,  2191.02, 2111.55, 1522.37, 319, 192,  53,      41,      66,      50,    629190.00,     43300.00,        60.00,
11/25/2011 10:11:01,  2191.02, 2111.55, 1529.27, 319, 192,  52,      41,      67,      50,    629250.00,     43300.00,        60.00,
11/25/2011 10:21:01,  2191.02, 2111.55, 1533.56, 319, 192,  52,      41,      67,      50,    629330.00,     43300.00,        60.00,
11/25/2011 10:31:01,  2191.02, 2111.55, 1541.48, 319, 192,  52,      41,      66,      50,    629370.00,     43300.00,        60.00,
11/25/2011 10:41:01,  2191.02, 2111.55, 1501.72, 319, 192,  53,      41,      66,      50,    629450.00,     43300.00,        60.00,
11/25/2011 10:51:01,  2191.02, 2111.55, 1525.15, 319, 192,  52,      41,      67,      50,    629500.00,     43300.00,        60.00,
